"Codigo","Nombre","Categoria","Tecnologia","Estado","Departamento","Municipio","Ubicación","Altitud","LONGITUD","LATITUD","Fecha_instalacion","Fecha_suspension","Area Operativa","Corriente","Area Hidrografica","Zona Hidrografica","Subzona hidrografica","Entidad"
"26087130","PASO DEL COMERCIO  [26087130]","Limnigráfica","Convencional","Suspendida","Valle Del Cauca","Cali","(3.5, -76.48333333)","947","-76.48333333","3.5","15/01/1974","15/01/1989","Area Operativa 09 - Cauca-Valle-Caldas","Cauca","Magdalena Cauca","Cauca","Río Guachal (Bolo - Fraile y Párraga)","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26087140","MEDIACANOA  [26087140]","Limnimétrica","Convencional","Activa","Valle Del Cauca","Buga","(3.889611111, -76.34997222)","942","-76.34997222","3.889611111","15/09/1971",,"Area Operativa 09 - Cauca-Valle-Caldas","Cauca","Magdalena Cauca","Cauca","Rios Pescador - RUT - Chanco - Catarina y Cañaveral","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26087150","PTE GARCES  [26087150]","Limnimétrica","Convencional","Suspendida","Valle Del Cauca","Riofrío","(4.083333333, -76.35)","957","-76.35","4.083333333","15/01/1972","15/01/1991","Area Operativa 09 - Cauca-Valle-Caldas","Piedras","Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26087160","GARZONERO NORTE  [26087160]","Limnimétrica","Convencional","Activa","Valle Del Cauca","Yotoco","(4.016666667, -76.3)","933","-76.3","4.016666667","15/04/1985",,"Area Operativa 09 - Cauca-Valle-Caldas","Cauca","Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26087170","BUITRERA LA  [26087170]","Limnimétrica","Convencional","Activa","Valle Del Cauca","Yumbo","(3.583333333, -76.56666667)","1,500","-76.56666667","3.583333333","15/05/1986",,"Area Operativa 09 - Cauca-Valle-Caldas","Yumbo","Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26087180","SALONICA  [26087180]","Limnigráfica","Convencional","Activa","Valle Del Cauca","Riofrío","(4.133333333, -76.36666667)","1,150","-76.36666667","4.133333333","15/05/1992",,"Area Operativa 09 - Cauca-Valle-Caldas","Riofrio","Magdalena Cauca","Cauca","Río Frío","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26087190","CALAMAR - LA PEÑA - AUT [26087190]","Pluviográfica","Automática con Telemetría","Activa","Valle Del Cauca","Bolívar","(4.321113889, -76.258811111)","1,483","-76.258811111","4.321113889","01/07/2017",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Pescador - RUT - Chanco - Catarina y Cañaveral","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26087200","PLATANARES - PTE EL INDIO - AUT [26087200]","Climática Ordinaria","Automática con Telemetría","Activa","Valle Del Cauca","Bolívar","(4.339013889, -76.260675)","1,474","-76.260675","4.339013889","01/07/2017",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Pescador - RUT - Chanco - Catarina y Cañaveral","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090010","FERROCARRIL  [26090010]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Buga","(3.9, -76.31666667)","969","-76.31666667","3.9","15/01/1922","15/01/1927","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guadalajara y San Pedro","MINISTERIO DE LA ECONOMIA"
"26090020","COL ACADEMICO  [26090020]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Buga","(3.916666667, -76.31666667)","1,010","-76.31666667","3.916666667","15/01/1930","15/10/1934","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guadalajara y San Pedro","MINISTERIO DE AGRICULTURA"
"26090030","FERROCARRIL  [26090030]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","El Cerrito","(3.683333333, -76.33333333)","1,000","-76.33333333","3.683333333","15/01/1932","15/01/1934","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","FERROCARRILES NACIONALES"
"26090040","COSTA RICA  [26090040]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Ginebra","(3.716666667, -76.2)","1,118","-76.2","3.716666667","15/01/1952","15/05/1954","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","FEDERACION NACIONAL DE CAFETEROS"
"26090050","MAGDALENA LA  [26090050]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Buga","(3.866666667, -76.21666667)","1,360","-76.21666667","3.866666667","15/12/1968",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guadalajara y San Pedro","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090070","SAN EMIGDIO  [26090070]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Palmira","(3.55, -76.2)","1,272","-76.2","3.55","15/12/1964",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090080","SAN RAFAEL  [26090080]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Buga","(3.816666667, -76.31666667)","965","-76.31666667","3.816666667","15/01/1960",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","ESTACIONES PARTICULARES"
"26090090","PACORA  [26090090]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Palmira","(3.566666667, -76.26666667)","1,810","-76.26666667","3.566666667","15/06/1942",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","ESTACIONES PARTICULARES"
"26090100","ESMERALDA LA  [26090100]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Buga","(3.766666667, -76.25)","968","-76.25","3.766666667","15/01/1960","15/02/1965","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","ESTACIONES PARTICULARES"
"26090110","JULIA LA  [26090110]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Guacarí","(3.8, -76.3)","1,100","-76.3","3.8","15/01/1960","15/12/1964","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","ESTACIONES PARTICULARES"
"26090120","GONZALEZ HDA  [26090120]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Guacarí","(3.8, -76.3)","1,100","-76.3","3.8","15/01/1960","15/02/1965","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","ESTACIONES PARTICULARES"
"26090130","BUGA-IFA  [26090130]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Buga","(3.883333333, -76.28333333)","1,000","-76.28333333","3.883333333","15/01/1961","15/09/1961","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guadalajara y San Pedro","INSTITUTO DE FOMENTO ALGODONERO"
"26090140","SAN LORENZO  [26090140]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Guacarí","(3.75, -76.35)","982","-76.35","3.75","15/01/1960",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","ESTACIONES PARTICULARES"
"26090150","PICHICHI  [26090150]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Guacarí","(3.783333333, -76.28333333)","1,029","-76.28333333","3.783333333","15/01/1960",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","ESTACIONES PARTICULARES"
"26090160","PALMA 2 LA  [26090160]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Ginebra","(3.716666667, -76.25)","1,380","-76.25","3.716666667","15/01/1964",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","ESTACIONES PARTICULARES"
"26090170","LLOREDA  [26090170]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Guacarí","(3.766666667, -76.28333333)","1,035","-76.28333333","3.766666667","15/01/1960",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","ESTACIONES PARTICULARES"
"26090180","ING LA SIBERIA  [26090180]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Ginebra","(3.75, -76.25)","1,017","-76.25","3.75","15/01/1964",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090190","PORVENIR  [26090190]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Palmira","(3.616666667, -76.25)","1,103","-76.25","3.616666667","15/09/1960",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","ESTACIONES PARTICULARES"
"26090200","ARGELIA  [26090200]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Palmira","(3.616666667, -76.43333333)","940","-76.43333333","3.616666667","15/01/1964",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","ESTACIONES PARTICULARES"
"26090210","SAMARIA  [26090210]","Pluviométrica","Convencional","Activa","Valle Del Cauca","El Cerrito","(3.616666667, -76.28333333)","1,025","-76.28333333","3.616666667","15/01/1964",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","ESTACIONES PARTICULARES"
"26090220","PIE DE CHINCHE  [26090220]","Pluviométrica","Convencional","Activa","Valle Del Cauca","El Cerrito","(3.633333333, -76.21666667)","1,030","-76.21666667","3.633333333","15/01/1964",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","ESTACIONES PARTICULARES"
"26090230","SAN RAFAEL 2  [26090230]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Buga","(3.833333333, -76.31666667)","950","-76.31666667","3.833333333","15/01/1964",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","ESTACIONES PARTICULARES"
"26090240","REFORMA LA  [26090240]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Ginebra","(3.7, -76.23333333)","1,100","-76.23333333","3.7","15/02/1966",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","ESTACIONES PARTICULARES"
"26090250","SOLEDAD OCHOAS  [26090250]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Guacarí","(3.733333333, -76.31666667)","966","-76.31666667","3.733333333","15/03/1966",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","ESTACIONES PARTICULARES"
"26090260","GUACHARACAL  [26090260]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Guacarí","(3.8, -76.3)","1,000","-76.3","3.8","15/01/1964",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","ESTACIONES PARTICULARES"
"26090270","PALMA 1 LA  [26090270]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Ginebra","(3.7, -76.25)","1,300","-76.25","3.7","15/01/1964",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","ESTACIONES PARTICULARES"
"26090280","CEIBOS LOS  [26090280]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Buga","(3.816666667, -76.36666667)","950","-76.36666667","3.816666667","15/01/1965",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","ESTACIONES PARTICULARES"
"26090290","ARAUCA  [26090290]","Pluviométrica","Convencional","Activa","Valle Del Cauca","El Cerrito","(3.633333333, -76.26666667)","987","-76.26666667","3.633333333","15/08/1968",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","ESTACIONES PARTICULARES"
"26090300","TENJO  [26090300]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Palmira","(3.516666667, -76.16666667)","1,500","-76.16666667","3.516666667","15/08/1969",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090310","PATO EL  [26090310]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Palmira","(3.483333333, -76.08333333)","3,800","-76.08333333","3.483333333","15/08/1969","15/06/1983","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090320","CUERVOS LOS  [26090320]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Palmira","(3.5, -76.1)","2,620","-76.1","3.5","15/09/1969","15/08/1982","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090330","SAN FELIPE  [26090330]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Buga","(3.85, -76.3)","980","-76.3","3.85","15/03/1968",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guadalajara y San Pedro","ESTACIONES PARTICULARES"
"26090340","GERTRUDIS  [26090340]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Palmira","(3.583333333, -76.26666667)","1,082","-76.26666667","3.583333333","15/05/1968",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","ESTACIONES PARTICULARES"
"26090350","VIRGEN LA  [26090350]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Palmira","(3.466666667, -76.03333333)","3,690","-76.03333333","3.466666667","15/08/1969",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090360","MIRLAS LAS  [26090360]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Palmira","(3.5, -76.15)","2,375","-76.15","3.5","15/08/1969","15/08/1982","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090370","SELVA LA  [26090370]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Palmira","(3.533333333, -76.08333333)","3,415","-76.08333333","3.533333333","15/11/1969","15/08/1982","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090380","BELLAVISTA  [26090380]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Palmira","(3.633333333, -76.0)","2,875","-76","3.633333333","15/09/1969",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090390","SAN MIGUEL  [26090390]","Pluviométrica","Convencional","Activa","Valle Del Cauca","El Cerrito","(3.7, -76.36666667)","1,000","-76.36666667","3.7","15/05/1968",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","ESTACIONES PARTICULARES"
"26090400","AMBERES  [26090400]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Palmira","(3.516666667, -76.13333333)","2,070","-76.13333333","3.516666667","15/08/1969","15/08/1982","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090410","STA RITA  [26090410]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Palmira","(3.483333333, -76.05)","3,600","-76.05","3.483333333","15/08/1969","15/02/1985","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090420","SIRENA LA  [26090420]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Palmira","(3.466666667, -76.06666667)","3,800","-76.06666667","3.466666667","15/08/1969","15/03/1981","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090430","SAN NICOLAS  [26090430]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Palmira","(3.55, -76.16666667)","2,100","-76.16666667","3.55","15/08/1969",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090440","PLANTA NIMA 1  [26090440]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Palmira","(3.55, -76.21666667)","1,170","-76.21666667","3.55","15/03/1970",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090450","VERANERAS LAS  [26090450]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Palmira","(3.55, -76.11666667)","1,440","-76.11666667","3.55","15/02/1970","15/05/1990","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090470","MIRAFLORES  [26090470]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Buga","(3.85, -76.21666667)","1,824","-76.21666667","3.85","15/01/1971","15/04/1972","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guadalajara y San Pedro","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090480","PRIMAVERA LA  [26090480]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Buga","(3.916666667, -76.2)","1,644","-76.2","3.916666667","15/01/1971",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guadalajara y San Pedro","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090490","ALTOBELLO  [26090490]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Palmira","(3.566666667, -76.15)","2,400","-76.15","3.566666667","15/08/1969","15/12/1974","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090500","ALBANIA  [26090500]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Palmira","(3.533333333, -76.15)","2,050","-76.15","3.533333333","15/08/1969","15/08/1982","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090510","AUJI  [26090510]","Pluviométrica","Convencional","Activa","Valle Del Cauca","El Cerrito","(3.633333333, -76.1)","1,555","-76.1","3.633333333","15/12/1970",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090520","CASTILLO EL  [26090520]","Pluviométrica","Convencional","Activa","Valle Del Cauca","El Cerrito","(3.666666667, -76.2)","1,424","-76.2","3.666666667","15/12/1970",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090530","DILUVIO EL  [26090530]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Buga","(3.883333333, -76.15)","2,360","-76.15","3.883333333","15/01/1971",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guadalajara y San Pedro","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090540","JANEIRO EL  [26090540]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Buga","(3.866666667, -76.2)","2,000","-76.2","3.866666667","15/02/1971","15/06/1991","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guadalajara y San Pedro","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090550","PATAGONIA LA  [26090550]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Guacarí","(3.833333333, -76.21666667)","1,950","-76.21666667","3.833333333","15/03/1971",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090560","CEJA LA  [26090560]","Pluviométrica","Convencional","Activa","Valle Del Cauca","El Cerrito","(3.716666667, -76.01666667)","3,052","-76.01666667","3.716666667","15/02/1971",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090570","SELVA LA 26  [26090570]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Ginebra","(3.75, -76.21666667)","1,704","-76.21666667","3.75","15/02/1971",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26090580","DOSQUEBRADAS  [26090580]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Buga","(3.916666667, -76.18333333)","1,650","-76.18333333","3.916666667","15/02/1971",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guadalajara y San Pedro","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
